user040 | deposit $945 to savings | DATE OF TRANSACTION Wed Jan 22 01:47:00 2025
user035 | withdraw $2755 to checking | DATE OF TRANSACTION Mon Jan 13 19:42:00 2025
user001 | deposit $2347 to checking | DATE OF TRANSACTION Tue Sep 03 13:22:00 2024
user070 | deposit $2471 to savings | DATE OF TRANSACTION Thu Sep 26 21:20:00 2024
user001 | withdraw $2879 to checking | DATE OF TRANSACTION Mon Sep 09 09:56:00 2024
user047 | deposit $476 to savings | DATE OF TRANSACTION Fri Oct 18 04:04:00 2024
user018 | deposit $154 to checking | DATE OF TRANSACTION Tue Sep 17 23:54:00 2024
user095 | withdraw $2930 to savings | DATE OF TRANSACTION Thu Dec 12 01:22:00 2024
user082 | withdraw $2921 to savings | DATE OF TRANSACTION Fri Jan 03 01:14:00 2025
user025 | deposit $680 to savings | DATE OF TRANSACTION Fri Sep 20 18:59:00 2024
user013 | withdraw $724 to checking | DATE OF TRANSACTION Sat Jan 04 05:53:00 2025
user079 | withdraw $1322 to checking | DATE OF TRANSACTION Mon Dec 02 11:34:00 2024
user086 | deposit $2597 to checking | DATE OF TRANSACTION Thu Nov 07 21:11:00 2024
user008 | deposit $2483 to checking | DATE OF TRANSACTION Thu Sep 19 03:49:00 2024
user068 | deposit $551 to checking | DATE OF TRANSACTION Wed Nov 06 19:06:00 2024
user050 | withdraw $1665 to checking | DATE OF TRANSACTION Mon Dec 09 13:47:00 2024
user059 | withdraw $395 to savings | DATE OF TRANSACTION Thu Nov 07 12:56:00 2024
user006 | withdraw $2896 to savings | DATE OF TRANSACTION Mon Sep 23 05:39:00 2024
user028 | deposit $1770 to checking | DATE OF TRANSACTION Mon Nov 18 07:25:00 2024
user076 | deposit $1844 to checking | DATE OF TRANSACTION Mon Nov 25 13:19:00 2024
user007 | deposit $2450 to checking | DATE OF TRANSACTION Thu Jan 09 08:54:00 2025
user029 | withdraw $555 to savings | DATE OF TRANSACTION Sat Oct 05 13:00:00 2024
user076 | deposit $421 to checking | DATE OF TRANSACTION Mon Nov 04 19:52:00 2024
user032 | deposit $368 to checking | DATE OF TRANSACTION Fri Dec 06 14:29:00 2024
user013 | withdraw $2811 to checking | DATE OF TRANSACTION Tue Dec 17 05:46:00 2024
user094 | deposit $1585 to savings | DATE OF TRANSACTION Sun Sep 22 16:06:00 2024
user016 | withdraw $1501 to savings | DATE OF TRANSACTION Sun Nov 24 12:36:00 2024
user089 | withdraw $252 to checking | DATE OF TRANSACTION Fri Nov 22 12:57:00 2024
user034 | withdraw $444 to savings | DATE OF TRANSACTION Thu Oct 10 21:16:00 2024
user088 | withdraw $406 to checking | DATE OF TRANSACTION Sat Dec 07 11:53:00 2024
user013 | deposit $732 to savings | DATE OF TRANSACTION Mon Nov 18 01:14:00 2024
user002 | deposit $1355 to checking | DATE OF TRANSACTION Mon Sep 09 06:26:00 2024
user041 | deposit $2565 to checking | DATE OF TRANSACTION Sun Oct 13 11:24:00 2024
user071 | withdraw $1559 to checking | DATE OF TRANSACTION Tue Dec 31 10:41:00 2024
user024 | withdraw $1637 to checking | DATE OF TRANSACTION Thu Oct 03 02:03:00 2024
user027 | deposit $559 to checking | DATE OF TRANSACTION Mon Dec 09 22:47:00 2024
user070 | deposit $2932 to savings | DATE OF TRANSACTION Thu Dec 26 21:03:00 2024
user024 | withdraw $656 to savings | DATE OF TRANSACTION Sun Nov 10 22:53:00 2024
user025 | withdraw $1470 to savings | DATE OF TRANSACTION Wed Nov 27 05:32:00 2024
user012 | withdraw $2215 to savings | DATE OF TRANSACTION Thu Oct 03 12:37:00 2024
user021 | withdraw $1896 to checking | DATE OF TRANSACTION Fri Dec 27 18:00:00 2024
user061 | withdraw $2588 to checking | DATE OF TRANSACTION Fri Oct 11 04:53:00 2024
user010 | deposit $1075 to checking | DATE OF TRANSACTION Sat Dec 21 13:54:00 2024
user060 | deposit $89 to checking | DATE OF TRANSACTION Mon Nov 25 08:42:00 2024
user077 | deposit $1895 to checking | DATE OF TRANSACTION Fri Dec 20 00:17:00 2024
user067 | withdraw $1658 to checking | DATE OF TRANSACTION Fri Oct 04 15:58:00 2024
user001 | withdraw $670 to savings | DATE OF TRANSACTION Sat Sep 28 22:03:00 2024
user091 | deposit $375 to savings | DATE OF TRANSACTION Sat Jan 25 21:09:00 2025
user019 | withdraw $1114 to savings | DATE OF TRANSACTION Wed Nov 13 10:23:00 2024
user055 | withdraw $1848 to savings | DATE OF TRANSACTION Sun Sep 22 10:29:00 2024
user031 | deposit $2461 to savings | DATE OF TRANSACTION Tue Jan 21 15:07:00 2025
user033 | deposit $224 to savings | DATE OF TRANSACTION Fri Jan 10 04:50:00 2025
user051 | deposit $2354 to checking | DATE OF TRANSACTION Thu Nov 14 11:10:00 2024
user094 | withdraw $2708 to savings | DATE OF TRANSACTION Sun Oct 06 13:18:00 2024
user091 | deposit $1628 to checking | DATE OF TRANSACTION Wed Nov 27 10:13:00 2024
user027 | deposit $2187 to checking | DATE OF TRANSACTION Sat Nov 16 21:16:00 2024
user055 | deposit $2221 to checking | DATE OF TRANSACTION Wed Jan 08 05:44:00 2025
user071 | deposit $888 to checking | DATE OF TRANSACTION Sat Nov 30 09:53:00 2024
user057 | deposit $317 to savings | DATE OF TRANSACTION Tue Jan 07 23:07:00 2025
user029 | deposit $765 to savings | DATE OF TRANSACTION Sun Nov 17 14:04:00 2024
user006 | deposit $1947 to checking | DATE OF TRANSACTION Fri Dec 06 17:25:00 2024
user092 | deposit $2620 to checking | DATE OF TRANSACTION Thu Nov 07 06:34:00 2024
user021 | deposit $1198 to savings | DATE OF TRANSACTION Thu Nov 14 04:01:00 2024
user006 | deposit $1908 to checking | DATE OF TRANSACTION Sun Nov 03 02:47:00 2024
user053 | deposit $2492 to savings | DATE OF TRANSACTION Wed Jan 15 16:47:00 2025
user050 | withdraw $1348 to checking | DATE OF TRANSACTION Fri Dec 20 21:01:00 2024
user079 | withdraw $533 to savings | DATE OF TRANSACTION Sat Oct 26 14:24:00 2024
user057 | deposit $1416 to savings | DATE OF TRANSACTION Fri Sep 13 05:10:00 2024
user074 | deposit $2273 to savings | DATE OF TRANSACTION Wed Oct 30 22:53:00 2024
user078 | deposit $290 to checking | DATE OF TRANSACTION Wed Sep 25 07:59:00 2024
user049 | deposit $1765 to checking | DATE OF TRANSACTION Tue Sep 03 22:08:00 2024
user063 | withdraw $59 to checking | DATE OF TRANSACTION Tue Dec 24 22:59:00 2024
user031 | withdraw $946 to checking | DATE OF TRANSACTION Thu Oct 10 18:29:00 2024
user027 | withdraw $2146 to savings | DATE OF TRANSACTION Thu Nov 28 01:26:00 2024
user062 | withdraw $2400 to checking | DATE OF TRANSACTION Sun Nov 17 12:09:00 2024
user054 | withdraw $1723 to checking | DATE OF TRANSACTION Tue Sep 24 21:52:00 2024
